date,variable,state_code,value
2021-06-21,mask_requirement,Louisiana,468.4367980957031
2021-06-21,mask_requirement,Maine,68.10907745361328
2021-06-21,mask_requirement,Maryland,75.3344955444336
2021-06-21,mask_requirement,Massachusetts,25.712011337280273
2021-06-21,mask_requirement,Michigan,359.61712646484375
2021-06-21,mask_requirement,Minnesota,456.3195495605469
2021-06-21,mask_requirement,Mississippi,696.9386596679688
2021-06-21,mask_requirement,Montana,568.0645751953125
2021-06-21,mask_requirement,Nebraska,1001.54052734375
2021-06-21,mask_requirement,New Hampshire,37.5436897277832
2021-06-21,mask_requirement,New Jersey,52.68722152709961
2021-06-21,mask_requirement,North Carolina,492.1425476074219
2021-06-21,mask_requirement,Ohio,346.5740661621094
2021-06-21,mask_requirement,Utah,237.80564880371094
2021-06-21,mask_requirement,Vermont,35.141963958740234
2021-06-21,mask_requirement,Virginia,415.8616943359375
2021-06-21,mask_requirement,West Virginia,172.8279266357422
2021-06-21,mask_requirement,Wisconsin,276.68487548828125
2021-06-21,mask_requirement,Wyoming,239.392822265625
2021-06-21,no_mask_requirement,Alabama,369.9322509765625
2021-06-21,no_mask_requirement,Arkansas,414.2402038574219
2021-06-21,no_mask_requirement,Colorado,597.6080322265625
2021-06-21,no_mask_requirement,Delaware,7.413841247558594
2021-06-21,no_mask_requirement,Illinois,338.38897705078125
2021-06-21,no_mask_requirement,Indiana,354.2357482910156
2021-06-21,no_mask_requirement,Iowa,231.25732421875
2021-06-21,no_mask_requirement,Kansas,683.1385498046875
2021-06-21,no_mask_requirement,Kentucky,907.7333984375
2021-06-21,no_mask_requirement,Louisiana,478.7110595703125
2021-06-21,no_mask_requirement,Maine,34.73066711425781
2021-06-21,no_mask_requirement,Maryland,56.584781646728516
2021-06-21,no_mask_requirement,Massachusetts,30.132442474365234
2021-06-21,no_mask_requirement,Michigan,284.6450500488281
2021-06-21,no_mask_requirement,Minnesota,411.2139892578125
2021-06-21,no_mask_requirement,Mississippi,552.1322631835938
2021-06-21,no_mask_requirement,Montana,665.8694458007812
2021-06-21,no_mask_requirement,Nebraska,727.2361450195312
2021-06-21,no_mask_requirement,New Hampshire,28.679950714111328
2021-06-21,no_mask_requirement,New Jersey,86.03549194335938
2021-06-21,no_mask_requirement,North Carolina,407.1309814453125
2021-06-21,no_mask_requirement,Ohio,375.8824157714844
2021-06-21,no_mask_requirement,Utah,135.5948944091797
2021-06-21,no_mask_requirement,Vermont,34.62386703491211
2021-06-21,no_mask_requirement,Virginia,429.7841796875
2021-06-21,no_mask_requirement,West Virginia,171.67848205566406
2021-06-21,no_mask_requirement,Wisconsin,244.6358184814453
2021-06-21,no_mask_requirement,Wyoming,264.1155090332031
2021-06-22,mask_requirement,Alabama,416.28314208984375
2021-06-22,mask_requirement,Arkansas,440.72991943359375
2021-06-22,mask_requirement,Colorado,508.78619384765625
2021-06-22,mask_requirement,Delaware,0.13996458053588867
2021-06-22,mask_requirement,Illinois,336.51513671875
2021-06-22,mask_requirement,Indiana,293.04254150390625
2021-06-22,mask_requirement,Iowa,333.76531982421875
2021-06-22,mask_requirement,Kansas,696.3864135742188
2021-06-22,mask_requirement,Kentucky,897.709228515625
2021-06-22,mask_requirement,Louisiana,420.277587890625
2021-06-22,mask_requirement,Maine,91.63448333740234
2021-06-22,mask_requirement,Maryland,73.65095520019531
2021-06-22,mask_requirement,Massachusetts,23.520841598510742
2021-06-22,mask_requirement,Michigan,344.5753173828125
2021-06-22,mask_requirement,Minnesota,440.61181640625
2021-06-22,mask_requirement,Mississippi,666.3931274414062
2021-06-22,mask_requirement,Montana,551.8938598632812
2021-06-22,mask_requirement,Nebraska,979.6345825195312
2021-06-22,mask_requirement,New Hampshire,35.33372116088867
2021-06-22,mask_requirement,New Jersey,51.155799865722656
2021-06-22,mask_requirement,North Carolina,493.4946594238281
2021-06-22,mask_requirement,Ohio,339.1544494628906
2021-06-22,mask_requirement,Utah,255.75184631347656
2021-06-22,mask_requirement,Vermont,34.13271713256836
2021-06-22,mask_requirement,Virginia,440.8820495605469
2021-06-22,mask_requirement,West Virginia,207.138671875
2021-06-22,mask_requirement,Wisconsin,256.8685607910156
2021-06-22,mask_requirement,Wyoming,243.79383850097656
2021-06-22,no_mask_requirement,Alabama,366.6116027832031
2021-06-22,no_mask_requirement,Arkansas,396.69818115234375
2021-06-22,no_mask_requirement,Colorado,607.92919921875
2021-06-22,no_mask_requirement,Delaware,7.566267967224121
2021-06-22,no_mask_requirement,Illinois,318.02008056640625
2021-06-22,no_mask_requirement,Indiana,386.2658996582031
2021-06-22,no_mask_requirement,Iowa,243.1092529296875
2021-06-22,no_mask_requirement,Kansas,684.8443603515625
2021-06-22,no_mask_requirement,Kentucky,892.7196044921875
2021-06-22,no_mask_requirement,Louisiana,511.666748046875
2021-06-22,no_mask_requirement,Maine,62.37337112426758
2021-06-22,no_mask_requirement,Maryland,59.665653228759766
2021-06-22,no_mask_requirement,Massachusetts,39.05403518676758
2021-06-22,no_mask_requirement,Michigan,265.43902587890625
2021-06-22,no_mask_requirement,Minnesota,436.75042724609375
2021-06-22,no_mask_requirement,Mississippi,568.5437622070312
2021-06-22,no_mask_requirement,Montana,657.4008178710938
2021-06-22,no_mask_requirement,Nebraska,669.3601684570312
2021-06-22,no_mask_requirement,New Hampshire,28.682781219482422
2021-06-22,no_mask_requirement,New Jersey,85.00917053222656
2021-06-22,no_mask_requirement,North Carolina,411.3179931640625
2021-06-22,no_mask_requirement,Ohio,280.5379638671875
2021-06-22,no_mask_requirement,Utah,131.1880645751953
2021-06-22,no_mask_requirement,Vermont,35.26401138305664
2021-06-22,no_mask_requirement,Virginia,423.162109375
2021-06-22,no_mask_requirement,West Virginia,193.44879150390625
2021-06-22,no_mask_requirement,Wisconsin,229.2905731201172
2021-06-22,no_mask_requirement,Wyoming,285.6470947265625
2021-06-23,mask_requirement,Alabama,413.27557373046875
2021-06-23,mask_requirement,Arkansas,444.7411804199219
2021-06-23,mask_requirement,Colorado,582.4404907226562
2021-06-23,mask_requirement,Delaware,-0.06714147329330444
2021-06-23,mask_requirement,Illinois,344.6766052246094
2021-06-23,mask_requirement,Indiana,307.04864501953125
2021-06-23,mask_requirement,Iowa,381.59649658203125
2021-06-23,mask_requirement,Kansas,765.7282104492188
2021-06-23,mask_requirement,Kentucky,900.6314697265625
2021-06-23,mask_requirement,Louisiana,427.6578674316406
2021-06-23,mask_requirement,Maine,91.58805847167969
2021-06-23,mask_requirement,Maryland,74.98665618896484
2021-06-23,mask_requirement,Massachusetts,23.00554084777832
2021-06-23,mask_requirement,Michigan,363.3621826171875
2021-06-23,mask_requirement,Minnesota,456.1069641113281
2021-06-23,mask_requirement,Mississippi,696.4938354492188
2021-06-23,mask_requirement,Montana,544.2478637695312
2021-06-23,mask_requirement,Nebraska,853.5206298828125
2021-06-23,mask_requirement,New Hampshire,34.99608612060547
2021-06-23,mask_requirement,New Jersey,51.78742980957031
2021-06-23,mask_requirement,North Carolina,480.1350402832031
2021-06-23,mask_requirement,Ohio,356.4951477050781
2021-06-23,mask_requirement,Utah,278.375732421875
2021-06-23,mask_requirement,Vermont,34.88987350463867
2021-06-23,mask_requirement,Virginia,448.878173828125
2021-06-23,mask_requirement,West Virginia,185.78262329101562
2021-06-23,mask_requirement,Wisconsin,251.91986083984375
2021-06-23,mask_requirement,Wyoming,244.12049865722656
2021-06-23,no_mask_requirement,Alabama,366.1329345703125
2021-06-23,no_mask_requirement,Arkansas,391.8301696777344
2021-06-23,no_mask_requirement,Colorado,609.2246704101562
2021-06-23,no_mask_requirement,Delaware,7.500890254974365
2021-06-23,no_mask_requirement,Illinois,328.9981994628906
2021-06-23,no_mask_requirement,Indiana,393.7574157714844
2021-06-23,no_mask_requirement,Iowa,274.40118408203125
2021-06-23,no_mask_requirement,Kansas,703.1821899414062
2021-06-23,no_mask_requirement,Kentucky,923.7448120117188
2021-06-23,no_mask_requirement,Louisiana,522.1688842773438
2021-06-23,no_mask_requirement,Maine,68.72265625
2021-06-23,no_mask_requirement,Maryland,59.841033935546875
2021-06-23,no_mask_requirement,Massachusetts,38.69565200805664
2021-06-23,no_mask_requirement,Michigan,254.27723693847656
2021-06-23,no_mask_requirement,Minnesota,402.9365539550781
2021-06-23,no_mask_requirement,Mississippi,643.1371459960938
2021-06-23,no_mask_requirement,Montana,706.7211303710938
2021-06-23,no_mask_requirement,Nebraska,717.6454467773438
2021-06-23,no_mask_requirement,New Hampshire,27.072803497314453
2021-06-23,no_mask_requirement,New Jersey,82.16098022460938
2021-06-23,no_mask_requirement,North Carolina,411.33197021484375
2021-06-23,no_mask_requirement,Ohio,290.6415100097656
2021-06-23,no_mask_requirement,Utah,111.72521209716797
2021-06-23,no_mask_requirement,Vermont,36.51871871948242
2021-06-23,no_mask_requirement,Virginia,408.8785095214844
2021-06-23,no_mask_requirement,West Virginia,176.2333984375
2021-06-23,no_mask_requirement,Wisconsin,242.9376220703125
2021-06-23,no_mask_requirement,Wyoming,269.92852783203125
2021-06-24,mask_requirement,Alabama,398.1925964355469
2021-06-24,mask_requirement,Arkansas,479.0838317871094
2021-06-24,mask_requirement,Colorado,530.1083374023438
2021-06-24,mask_requirement,Delaware,0.16027945280075073
2021-06-24,mask_requirement,Illinois,354.2730712890625
2021-06-24,mask_requirement,Indiana,313.77374267578125
2021-06-24,mask_requirement,Iowa,342.24560546875
2021-06-24,mask_requirement,Kansas,746.2015380859375
2021-06-24,mask_requirement,Kentucky,860.4431762695312
2021-06-24,mask_requirement,Louisiana,426.5427551269531
2021-06-24,mask_requirement,Maine,85.53115844726562
2021-06-24,mask_requirement,Maryland,77.51683807373047
2021-06-24,mask_requirement,Massachusetts,23.501951217651367
2021-06-24,mask_requirement,Michigan,353.7396240234375
2021-06-24,mask_requirement,Minnesota,403.8281555175781
2021-06-24,mask_requirement,Mississippi,726.8187255859375
2021-06-24,mask_requirement,Montana,522.4732666015625
2021-06-24,mask_requirement,Nebraska,821.805908203125
2021-06-24,mask_requirement,New Hampshire,31.477874755859375
2021-06-24,mask_requirement,New Jersey,19.83256721496582
2021-06-24,mask_requirement,North Carolina,491.44580078125
2021-06-24,mask_requirement,Ohio,344.2760925292969
2021-06-24,mask_requirement,Utah,260.5253601074219
2021-06-24,mask_requirement,Vermont,36.2326545715332
2021-06-24,mask_requirement,Virginia,442.0987548828125
2021-06-24,mask_requirement,West Virginia,205.85218811035156
2021-06-24,mask_requirement,Wisconsin,249.78884887695312
2021-06-24,mask_requirement,Wyoming,263.46435546875
2021-06-24,no_mask_requirement,Alabama,364.2523193359375
2021-06-24,no_mask_requirement,Arkansas,431.5250549316406
2021-06-24,no_mask_requirement,Colorado,614.4612426757812
2021-06-24,no_mask_requirement,Delaware,7.579841136932373
2021-06-24,no_mask_requirement,Illinois,339.35491943359375
2021-06-24,no_mask_requirement,Indiana,383.7912292480469
2021-06-24,no_mask_requirement,Iowa,258.05938720703125
2021-06-24,no_mask_requirement,Kansas,686.341796875
2021-06-24,no_mask_requirement,Kentucky,955.7279663085938
2021-06-24,no_mask_requirement,Louisiana,496.3802490234375
2021-06-24,no_mask_requirement,Maine,58.43326950073242
2021-06-24,no_mask_requirement,Maryland,59.062599182128906
2021-06-24,no_mask_requirement,Massachusetts,37.85922622680664
2021-06-24,no_mask_requirement,Michigan,242.84820556640625
2021-06-24,no_mask_requirement,Minnesota,408.66314697265625
2021-06-24,no_mask_requirement,Mississippi,668.5615844726562
2021-06-24,no_mask_requirement,Montana,708.8663940429688
2021-06-24,no_mask_requirement,Nebraska,386.902587890625
2021-06-24,no_mask_requirement,New Hampshire,25.642065048217773
2021-06-24,no_mask_requirement,New Jersey,99.95122528076172
2021-06-24,no_mask_requirement,North Carolina,418.84210205078125
2021-06-24,no_mask_requirement,Ohio,314.2781982421875
2021-06-24,no_mask_requirement,Utah,110.96827697753906
2021-06-24,no_mask_requirement,Vermont,33.351470947265625
2021-06-24,no_mask_requirement,Virginia,415.58984375
2021-06-24,no_mask_requirement,West Virginia,193.32318115234375
2021-06-24,no_mask_requirement,Wisconsin,239.39854431152344
2021-06-24,no_mask_requirement,Wyoming,252.95692443847656
2021-06-25,mask_requirement,Alabama,525.9024658203125
2021-06-25,mask_requirement,Arkansas,488.0251159667969
2021-06-25,mask_requirement,Colorado,525.8300170898438
2021-06-25,mask_requirement,Delaware,-0.5911010503768921
2021-06-25,mask_requirement,Illinois,335.2846374511719
2021-06-25,mask_requirement,Indiana,318.2261962890625
2021-06-25,mask_requirement,Iowa,340.0652770996094
2021-06-25,mask_requirement,Kansas,737.3448486328125
2021-06-25,mask_requirement,Kentucky,851.23876953125
2021-06-25,mask_requirement,Louisiana,447.8453674316406
2021-06-25,mask_requirement,Maine,74.76970672607422
2021-06-25,mask_requirement,Maryland,76.952880859375
2021-06-25,mask_requirement,Massachusetts,23.09667205810547
2021-06-25,mask_requirement,Michigan,347.1909484863281
2021-06-25,mask_requirement,Minnesota,366.1042175292969
2021-06-25,mask_requirement,Mississippi,714.9801025390625
2021-06-25,mask_requirement,Montana,494.0584716796875
2021-06-25,mask_requirement,Nebraska,873.4016723632812
2021-06-25,mask_requirement,New Hampshire,31.022539138793945
2021-06-25,mask_requirement,New Jersey,34.936614990234375
2021-06-25,mask_requirement,New York,70.0552749633789
2021-06-25,mask_requirement,North Carolina,490.66448974609375
2021-06-25,mask_requirement,Ohio,345.7336730957031
2021-06-25,mask_requirement,Utah,260.2642822265625
2021-06-25,mask_requirement,Vermont,33.967105865478516
2021-06-25,mask_requirement,Virginia,434.4169616699219
2021-06-25,mask_requirement,West Virginia,219.24588012695312
2021-06-25,mask_requirement,Wisconsin,244.44590759277344
2021-06-25,mask_requirement,Wyoming,236.10897827148438
2021-06-25,no_mask_requirement,Alabama,363.63018798828125
2021-06-25,no_mask_requirement,Arkansas,425.1943664550781
2021-06-25,no_mask_requirement,Colorado,596.2960815429688
2021-06-25,no_mask_requirement,Delaware,7.494075775146484
2021-06-25,no_mask_requirement,Illinois,305.6151123046875
2021-06-25,no_mask_requirement,Indiana,388.5826416015625
2021-06-25,no_mask_requirement,Iowa,195.18324279785156
2021-06-25,no_mask_requirement,Kansas,696.3951416015625
2021-06-25,no_mask_requirement,Kentucky,926.6636352539062
2021-06-25,no_mask_requirement,Louisiana,503.0782165527344
2021-06-25,no_mask_requirement,Maine,71.3924789428711
2021-06-25,no_mask_requirement,Maryland,58.73933792114258
2021-06-25,no_mask_requirement,Massachusetts,41.7641716003418
2021-06-25,no_mask_requirement,Michigan,225.3715362548828
2021-06-25,no_mask_requirement,Minnesota,418.47271728515625
2021-06-25,no_mask_requirement,Mississippi,652.8218994140625
2021-06-25,no_mask_requirement,Montana,709.7390747070312
2021-06-25,no_mask_requirement,Nebraska,559.3486938476562
2021-06-25,no_mask_requirement,New Hampshire,26.114227294921875
2021-06-25,no_mask_requirement,New Jersey,98.36853790283203
2021-06-25,no_mask_requirement,New York,69.94087982177734
2021-06-25,no_mask_requirement,North Carolina,412.4873046875
2021-06-25,no_mask_requirement,Ohio,309.5135498046875
2021-06-25,no_mask_requirement,Utah,130.89561462402344
2021-06-25,no_mask_requirement,Vermont,32.007965087890625
2021-06-25,no_mask_requirement,Virginia,411.5028076171875
2021-06-25,no_mask_requirement,West Virginia,202.2082977294922
2021-06-25,no_mask_requirement,Wisconsin,234.5139923095703
2021-06-25,no_mask_requirement,Wyoming,238.70431518554688
2021-06-26,mask_requirement,Alabama,442.9405822753906
2021-06-26,mask_requirement,Arkansas,492.41796875
2021-06-26,mask_requirement,Colorado,576.8363647460938
2021-06-26,mask_requirement,Delaware,-1.0301690101623535
2021-06-26,mask_requirement,Illinois,323.30029296875
2021-06-26,mask_requirement,Indiana,312.2315368652344
2021-06-26,mask_requirement,Iowa,302.2630920410156
2021-06-26,mask_requirement,Kansas,701.0313110351562
2021-06-26,mask_requirement,Kentucky,892.224609375
2021-06-26,mask_requirement,Louisiana,429.73944091796875
2021-06-26,mask_requirement,Maine,80.47560119628906
2021-06-26,mask_requirement,Maryland,97.8816909790039
2021-06-26,mask_requirement,Massachusetts,22.062562942504883
2021-06-26,mask_requirement,Michigan,353.31805419921875
2021-06-26,mask_requirement,Minnesota,380.01458740234375
2021-06-26,mask_requirement,Mississippi,749.8622436523438
2021-06-26,mask_requirement,Montana,480.2304382324219
2021-06-26,mask_requirement,Nebraska,931.80517578125
2021-06-26,mask_requirement,New Hampshire,31.04537582397461
2021-06-26,mask_requirement,New Jersey,33.76314926147461
2021-06-26,mask_requirement,New York,60.99925994873047
2021-06-26,mask_requirement,North Carolina,494.5955505371094
2021-06-26,mask_requirement,Ohio,331.97674560546875
2021-06-26,mask_requirement,Utah,256.72760009765625
2021-06-26,mask_requirement,Vermont,34.11756896972656
2021-06-26,mask_requirement,Virginia,420.52178955078125
2021-06-26,mask_requirement,West Virginia,238.43362426757812
2021-06-26,mask_requirement,Wisconsin,233.78472900390625
2021-06-26,mask_requirement,Wyoming,262.3876037597656
2021-06-26,no_mask_requirement,Alabama,343.21038818359375
2021-06-26,no_mask_requirement,Arkansas,415.1829833984375
2021-06-26,no_mask_requirement,Colorado,597.2950439453125
2021-06-26,no_mask_requirement,Delaware,7.166064739227295
2021-06-26,no_mask_requirement,Illinois,278.2128601074219
2021-06-26,no_mask_requirement,Indiana,383.4754943847656
2021-06-26,no_mask_requirement,Iowa,211.84414672851562
2021-06-26,no_mask_requirement,Kansas,596.6666870117188
2021-06-26,no_mask_requirement,Kentucky,937.8169555664062
2021-06-26,no_mask_requirement,Louisiana,512.2833251953125
2021-06-26,no_mask_requirement,Maine,61.03922653198242
2021-06-26,no_mask_requirement,Maryland,58.15003967285156
2021-06-26,no_mask_requirement,Massachusetts,40.403568267822266
2021-06-26,no_mask_requirement,Michigan,211.72653198242188
2021-06-26,no_mask_requirement,Minnesota,426.60321044921875
2021-06-26,no_mask_requirement,Mississippi,622.764892578125
2021-06-26,no_mask_requirement,Montana,688.0029296875
2021-06-26,no_mask_requirement,Nebraska,636.3822631835938
2021-06-26,no_mask_requirement,New Hampshire,23.596555709838867
2021-06-26,no_mask_requirement,New Jersey,99.43500518798828
2021-06-26,no_mask_requirement,New York,61.465736389160156
2021-06-26,no_mask_requirement,North Carolina,369.9398193359375
2021-06-26,no_mask_requirement,Ohio,323.30828857421875
2021-06-26,no_mask_requirement,Utah,133.27870178222656
2021-06-26,no_mask_requirement,Vermont,31.120647430419922
2021-06-26,no_mask_requirement,Virginia,403.7145080566406
2021-06-26,no_mask_requirement,West Virginia,218.53334045410156
2021-06-26,no_mask_requirement,Wisconsin,223.21995544433594
2021-06-26,no_mask_requirement,Wyoming,264.566650390625
2021-06-27,mask_requirement,Alabama,429.4863586425781
2021-06-27,mask_requirement,Arkansas,478.1534423828125
2021-06-27,mask_requirement,Colorado,557.1996459960938
2021-06-27,mask_requirement,Delaware,-0.7396647930145264
2021-06-27,mask_requirement,Illinois,364.3587341308594
2021-06-27,mask_requirement,Indiana,301.8190612792969
2021-06-27,mask_requirement,Iowa,350.5751953125
2021-06-27,mask_requirement,Kansas,696.2444458007812
2021-06-27,mask_requirement,Kentucky,872.716064453125
2021-06-27,mask_requirement,Louisiana,442.952392578125
2021-06-27,mask_requirement,Maine,83.05776977539062
2021-06-27,mask_requirement,Maryland,91.83966064453125
2021-06-27,mask_requirement,Massachusetts,23.490766525268555
2021-06-27,mask_requirement,Michigan,320.6662292480469
2021-06-27,mask_requirement,Minnesota,288.815673828125
2021-06-27,mask_requirement,Mississippi,725.040283203125
2021-06-27,mask_requirement,Montana,479.8691101074219
2021-06-27,mask_requirement,Nebraska,867.8842163085938
2021-06-27,mask_requirement,New Hampshire,27.64925765991211
2021-06-27,mask_requirement,New Jersey,45.73984909057617
2021-06-27,mask_requirement,New York,61.6474723815918
2021-06-27,mask_requirement,North Carolina,482.07025146484375
2021-06-27,mask_requirement,Ohio,303.4701232910156
2021-06-27,mask_requirement,Utah,260.18603515625
2021-06-27,mask_requirement,Vermont,34.93819808959961
2021-06-27,mask_requirement,Virginia,411.4736328125
2021-06-27,mask_requirement,West Virginia,224.67335510253906
2021-06-27,mask_requirement,Wisconsin,219.1614227294922
2021-06-27,mask_requirement,Wyoming,257.2567138671875
2021-06-27,no_mask_requirement,Alabama,356.5103759765625
2021-06-27,no_mask_requirement,Arkansas,392.18365478515625
2021-06-27,no_mask_requirement,Colorado,590.9423828125
2021-06-27,no_mask_requirement,Delaware,6.8936872482299805
2021-06-27,no_mask_requirement,Illinois,258.87774658203125
2021-06-27,no_mask_requirement,Indiana,375.3622131347656
2021-06-27,no_mask_requirement,Iowa,188.05873107910156
2021-06-27,no_mask_requirement,Kansas,626.2446899414062
2021-06-27,no_mask_requirement,Kentucky,895.2166137695312
2021-06-27,no_mask_requirement,Louisiana,517.52392578125
2021-06-27,no_mask_requirement,Maine,61.04573440551758
2021-06-27,no_mask_requirement,Maryland,64.1464614868164
2021-06-27,no_mask_requirement,Massachusetts,35.515785217285156
2021-06-27,no_mask_requirement,Michigan,206.26461791992188
2021-06-27,no_mask_requirement,Minnesota,418.0357666015625
2021-06-27,no_mask_requirement,Mississippi,621.7901000976562
2021-06-27,no_mask_requirement,Montana,673.305419921875
2021-06-27,no_mask_requirement,Nebraska,629.5415649414062
2021-06-27,no_mask_requirement,New Hampshire,23.350460052490234
2021-06-27,no_mask_requirement,New Jersey,93.10493469238281
2021-06-27,no_mask_requirement,New York,62.6218376159668
2021-06-27,no_mask_requirement,North Carolina,361.218505859375
2021-06-27,no_mask_requirement,Ohio,317.37115478515625
2021-06-27,no_mask_requirement,Utah,127.86504364013672
2021-06-27,no_mask_requirement,Vermont,29.242300033569336
2021-06-27,no_mask_requirement,Virginia,372.2535705566406
2021-06-27,no_mask_requirement,West Virginia,197.5006866455078
2021-06-27,no_mask_requirement,Wisconsin,217.37046813964844
2021-06-27,no_mask_requirement,Wyoming,247.30447387695312
2021-06-28,mask_requirement,Alabama,451.2905578613281
2021-06-28,mask_requirement,Arkansas,499.01947021484375
2021-06-28,mask_requirement,Colorado,508.5680847167969
2021-06-28,mask_requirement,Delaware,-0.5983035564422607
2021-06-28,mask_requirement,Illinois,355.08740234375
2021-06-28,mask_requirement,Indiana,316.36041259765625
2021-06-28,mask_requirement,Iowa,363.0086669921875
2021-06-28,mask_requirement,Kansas,732.5897216796875
2021-06-28,mask_requirement,Kentucky,858.8651123046875
2021-06-28,mask_requirement,Louisiana,441.1332092285156
2021-06-28,mask_requirement,Maine,78.21895599365234
2021-06-28,mask_requirement,Maryland,110.6941909790039
2021-06-28,mask_requirement,Massachusetts,26.302221298217773
2021-06-28,mask_requirement,Michigan,324.9570007324219
2021-06-28,mask_requirement,Minnesota,304.9256286621094
2021-06-28,mask_requirement,Mississippi,739.4694213867188
2021-06-28,mask_requirement,Montana,467.5492248535156
2021-06-28,mask_requirement,Nebraska,868.3195190429688
2021-06-28,mask_requirement,New Hampshire,28.37666130065918
2021-06-28,mask_requirement,New Jersey,63.25257110595703
2021-06-28,mask_requirement,New York,66.34272003173828
2021-06-28,mask_requirement,North Carolina,538.6527099609375
2021-06-28,mask_requirement,Ohio,290.49359130859375
2021-06-28,mask_requirement,Pennsylvania,102.09867858886719
2021-06-28,mask_requirement,Utah,249.76736450195312
2021-06-28,mask_requirement,Vermont,33.55769729614258
2021-06-28,mask_requirement,Virginia,411.98486328125
2021-06-28,mask_requirement,West Virginia,230.84718322753906
2021-06-28,mask_requirement,Wisconsin,223.53041076660156
2021-06-28,mask_requirement,Wyoming,254.21080017089844
2021-06-28,no_mask_requirement,Alabama,359.23211669921875
2021-06-28,no_mask_requirement,Arkansas,394.9662780761719
2021-06-28,no_mask_requirement,Colorado,581.4430541992188
2021-06-28,no_mask_requirement,Delaware,5.832067012786865
2021-06-28,no_mask_requirement,Illinois,272.53094482421875
2021-06-28,no_mask_requirement,Indiana,404.26116943359375
2021-06-28,no_mask_requirement,Iowa,192.68458557128906
2021-06-28,no_mask_requirement,Kansas,627.517578125
2021-06-28,no_mask_requirement,Kentucky,922.20166015625
2021-06-28,no_mask_requirement,Louisiana,512.55810546875
2021-06-28,no_mask_requirement,Maine,76.5955810546875
2021-06-28,no_mask_requirement,Maryland,62.74064254760742
2021-06-28,no_mask_requirement,Massachusetts,38.203128814697266
2021-06-28,no_mask_requirement,Michigan,207.3246307373047
2021-06-28,no_mask_requirement,Minnesota,376.3008728027344
2021-06-28,no_mask_requirement,Mississippi,642.7962646484375
2021-06-28,no_mask_requirement,Montana,705.1738891601562
2021-06-28,no_mask_requirement,Nebraska,667.2640991210938
2021-06-28,no_mask_requirement,New Hampshire,25.166486740112305
2021-06-28,no_mask_requirement,New Jersey,95.22340393066406
2021-06-28,no_mask_requirement,New York,88.34262084960938
2021-06-28,no_mask_requirement,North Carolina,366.2109069824219
2021-06-28,no_mask_requirement,Ohio,336.9267578125
2021-06-28,no_mask_requirement,Pennsylvania,104.16139221191406
2021-06-28,no_mask_requirement,Utah,119.7740478515625
2021-06-28,no_mask_requirement,Vermont,29.42469596862793
2021-06-28,no_mask_requirement,Virginia,381.8039245605469
2021-06-28,no_mask_requirement,West Virginia,222.65992736816406
2021-06-28,no_mask_requirement,Wisconsin,228.22476196289062
2021-06-28,no_mask_requirement,Wyoming,247.23904418945312
2021-06-29,mask_requirement,Alabama,429.651611328125
2021-06-29,mask_requirement,Arkansas,489.4985656738281
2021-06-29,mask_requirement,Colorado,442.5765380859375
2021-06-29,mask_requirement,Delaware,-0.11164146661758423
2021-06-29,mask_requirement,Illinois,348.2249450683594
2021-06-29,mask_requirement,Indiana,336.3381042480469
2021-06-29,mask_requirement,Iowa,333.914306640625
2021-06-29,mask_requirement,Kansas,749.891357421875
2021-06-29,mask_requirement,Kentucky,846.2529907226562
2021-06-29,mask_requirement,Louisiana,441.4771728515625
2021-06-29,mask_requirement,Maine,82.60746002197266
2021-06-29,mask_requirement,Maryland,114.67155456542969
2021-06-29,mask_requirement,Massachusetts,27.041990280151367
2021-06-29,mask_requirement,Michigan,324.8968505859375
2021-06-29,mask_requirement,Minnesota,302.6168518066406
2021-06-29,mask_requirement,Mississippi,706.005859375
2021-06-29,mask_requirement,Montana,502.41021728515625
2021-06-29,mask_requirement,Nebraska,917.4368286132812
2021-06-29,mask_requirement,New Hampshire,29.68138885498047
2021-06-29,mask_requirement,New Jersey,79.32189178466797
2021-06-29,mask_requirement,New York,77.00860595703125
2021-06-29,mask_requirement,North Carolina,546.1216430664062
2021-06-29,mask_requirement,Ohio,280.070556640625
2021-06-29,mask_requirement,Pennsylvania,110.71671295166016
2021-06-29,mask_requirement,Utah,230.75949096679688
2021-06-29,mask_requirement,Vermont,34.58021545410156
2021-06-29,mask_requirement,Virginia,401.7229919433594
2021-06-29,mask_requirement,West Virginia,228.18739318847656
2021-06-29,mask_requirement,Wisconsin,231.00283813476562
2021-06-29,mask_requirement,Wyoming,267.8843078613281
2021-06-29,no_mask_requirement,Alabama,352.4998474121094
2021-06-29,no_mask_requirement,Arkansas,435.7210998535156
2021-06-29,no_mask_requirement,Colorado,588.83447265625
2021-06-29,no_mask_requirement,Delaware,5.712808609008789
2021-06-29,no_mask_requirement,Illinois,254.57135009765625
2021-06-29,no_mask_requirement,Indiana,402.5712890625
2021-06-29,no_mask_requirement,Iowa,195.77474975585938
2021-06-29,no_mask_requirement,Kansas,608.6422729492188
2021-06-29,no_mask_requirement,Kentucky,915.6256103515625
2021-06-29,no_mask_requirement,Louisiana,476.3997497558594
2021-06-29,no_mask_requirement,Maine,85.36549377441406
2021-06-29,no_mask_requirement,Maryland,62.2103157043457
2021-06-29,no_mask_requirement,Massachusetts,43.07228088378906
2021-06-29,no_mask_requirement,Michigan,202.86436462402344
